Cores,N_train,N_test,N_tiles,N_regressor,Opt_iter,Total_time,Init_time,Opt_time,Pred_Uncer_time,Predict_time,N_loop
64,20000,5000,200,100,1,168.284,7.7982e-05,119.619,30.5682,17.957,3
64,20000,5000,200,100,1,168.939,9.1423e-05,120.093,30.7111,17.993,4
64,20000,5000,200,100,1,169.733,0.000104473,120.607,30.9138,18.0489,5
64,20000,5000,200,100,1,169.435,7.6302e-05,120.52,30.7625,18.0194,6
64,20000,5000,200,100,1,169.819,8.7112e-05,120.126,30.6031,18.9542,7
64,20000,5000,200,100,1,169.912,7.8243e-05,120.705,30.9055,18.1685,8
64,20000,5000,200,100,1,170.592,8.1053e-05,121.158,30.9131,18.3871,9
128,20000,5000,200,100,1,176.757,8.5122e-05,122.664,32.8534,20.9988,0
128,20000,5000,200,100,1,176.151,0.000140025,122.249,32.6831,20.9567,1
128,20000,5000,200,100,1,175.144,0.000138904,123.294,32.7023,18.9166,2
128,20000,5000,200,100,1,175.588,0.000153425,123.884,32.4456,19.0244,3
128,20000,5000,200,100,1,177.337,0.000112334,122.355,33.1754,21.571,4
128,20000,5000,200,100,1,176.764,0.000166396,122.716,32.5993,21.2166,5
128,20000,5000,200,100,1,179.43,0.000270328,125.949,32.2898,20.9577,6
128,20000,5000,200,100,1,179.794,0.00030749,121.385,31.9758,26.173,7
128,20000,5000,200,100,1,181.899,0.000177145,124.196,32.8908,24.5776,8
128,20000,5000,200,100,1,175.918,0.000372681,124.214,32.2234,19.2482,9
