Cores,N_train,N_test,N_Tiles,N_reg,Opt_iter,Total_time,Init_time,Opt_Time,Pred_Var_time,Pred_time,N_loop
64,30000,5000,25,100,0,28.152856588363647,0.0030748844146728516,0.0017275810241699219,16.969370126724243,11.068825483322144,9
64,40000,5000,25,100,0,58.039247274398804,0.004642486572265625,0.00430750846862793,34.23663949966431,23.710581064224243,0
64,40000,5000,25,100,0,58.90825915336609,0.004137516021728516,0.0023069381713867188,35.14028334617615,23.64933443069458,1
64,40000,5000,25,100,0,58.14701843261719,0.004105567932128906,0.0037164688110351562,34.328038692474365,23.72628378868103,2
64,40000,5000,25,100,0,58.183008670806885,0.004025459289550781,0.005162239074707031,34.85207653045654,23.220166444778442,3
64,40000,5000,25,100,0,57.4408073425293,0.004010200500488281,0.00394129753112793,34.204883098602295,23.149903535842896,4
64,40000,5000,25,100,0,57.92553162574768,0.003962516784667969,0.004530668258666992,33.97538781166077,23.807851314544678,5
64,40000,5000,25,100,0,57.993329763412476,0.003945589065551758,0.003634214401245117,34.09851336479187,23.805683851242065,6
64,40000,5000,25,100,0,58.67494344711304,0.0041124820709228516,0.011068582534790039,34.65632390975952,23.894441843032837,7
64,40000,5000,25,100,0,57.481992959976196,0.004060506820678711,0.004052639007568359,34.21214437484741,23.17512798309326,8
64,40000,5000,25,100,0,58.32405424118042,0.003983497619628906,0.005081892013549805,34.89962983131409,23.311614513397217,9
64,50000,5000,25,100,0,102.28148460388184,0.005368709564208984,0.0049173831939697266,60.47683048248291,41.71370792388916,0
64,50000,5000,25,100,0,101.43385791778564,0.005261898040771484,0.015741586685180664,59.7501802444458,41.54656744003296,1
64,50000,5000,25,100,0,101.16787266731262,0.0053098201751708984,0.005501747131347656,59.18493700027466,41.86454367637634,2
64,50000,5000,25,100,0,100.17041063308716,0.005346536636352539,0.005083799362182617,58.45252561569214,41.60222601890564,3
64,50000,5000,25,100,0,100.93748474121094,0.00530695915222168,0.004827260971069336,58.45353364944458,42.35350966453552,4
64,50000,5000,25,100,0,101.34993648529053,0.00545048713684082,0.004631757736206055,58.79757571220398,42.42948651313782,5
64,50000,5000,25,100,0,102.73369288444519,0.0054128170013427734,0.00464630126953125,59.307605266571045,43.273715019226074,6
64,50000,5000,25,100,0,101.49524331092834,0.005552530288696289,0.005659818649291992,58.90834307670593,42.46332049369812,7
64,50000,5000,25,100,0,101.73094344139099,0.005292177200317383,0.004834413528442383,59.219300985336304,42.39374279975891,8
64,50000,5000,25,100,0,102.2465467453003,0.005347251892089844,0.005153179168701172,59.676846742630005,42.45204734802246,9
64,60000,5000,25,100,0,164.31114220619202,0.0063974857330322266,0.00611424446105957,93.51601314544678,70.67096018791199,0
64,60000,5000,25,100,0,164.65244221687317,0.006412982940673828,0.007550954818725586,92.73261499404907,71.80073976516724,1
64,60000,5000,25,100,0,164.1153643131256,0.006520271301269531,0.005715608596801758,93.84239149093628,70.14586186408997,2
64,60000,5000,25,100,0,164.85465717315674,0.006376028060913086,0.005704164505004883,94.21498775482178,70.46943545341492,3
64,60000,5000,25,100,0,165.2314853668213,0.006564140319824219,0.005807399749755859,93.28361105918884,71.81088924407959,4
64,60000,5000,25,100,0,164.68122625350952,0.006491184234619141,0.006029367446899414,94.93420934677124,69.61325240135193,5
64,60000,5000,25,100,0,167.99276185035706,0.006514072418212891,0.0073931217193603516,94.66292810440063,73.20571208000183,6
64,60000,5000,25,100,0,163.1265206336975,0.0064051151275634766,0.005913257598876953,93.32287430763245,69.67473268508911,7
64,60000,5000,25,100,0,164.8187415599823,0.006562948226928711,0.004335165023803711,94.49318480491638,70.20363593101501,8
64,60000,5000,25,100,0,163.8085696697235,0.006472349166870117,0.006064891815185547,93.50219941139221,70.13565587997437,9
64,70000,5000,25,100,0,250.70122861862183,0.011280536651611328,0.006340503692626953,141.3435664176941,109.20950722694397,0
64,70000,5000,25,100,0,248.93746495246887,0.008495569229125977,0.007016897201538086,138.15434622764587,110.65145254135132,1
64,70000,5000,25,100,0,250.3807818889618,0.0075948238372802734,0.00718235969543457,141.1694359779358,109.0713460445404,2
64,70000,5000,25,100,0,247.36590361595154,0.007822036743164062,0.006145954132080078,139.603355884552,107.60540461540222,3
64,70000,5000,25,100,0,249.61561751365662,0.00756072998046875,0.0068738460540771484,140.409038066864,109.07383871078491,4
64,70000,5000,25,100,0,252.09441351890564,0.007603883743286133,0.006985902786254883,141.6607003211975,110.30361127853394,5
64,70000,5000,25,100,0,248.8191306591034,0.007575273513793945,0.006899118423461914,140.64664793014526,108.03791189193726,6
64,70000,5000,25,100,0,249.2629988193512,0.007607936859130859,0.009290456771850586,141.37309646606445,107.71121382713318,7
64,70000,5000,25,100,0,248.68137550354004,0.0074465274810791016,0.007100582122802734,140.45602774620056,108.08644270896912,8
64,70000,5000,25,100,0,250.73713374137878,0.007612943649291992,0.006411552429199219,140.5704448223114,110.03246593475342,9
64,80000,5000,25,100,0,363.1423432826996,0.008716821670532227,0.007058382034301758,204.57750701904297,158.43190097808838,0
64,80000,5000,25,100,0,354.49604868888855,0.008687257766723633,0.00815129280090332,196.24228024482727,158.0074987411499,1
64,80000,5000,25,100,0,356.95189118385315,0.008446455001831055,0.008371114730834961,198.41331100463867,158.40391731262207,2
64,80000,5000,25,100,0,360.82184743881226,0.008840322494506836,0.008920669555664062,200.58699011802673,160.09644722938538,3
64,80000,5000,25,100,0,357.5811913013458,0.008818626403808594,0.008146524429321289,199.280615568161,158.06526923179626,4
64,80000,5000,25,100,0,362.0825550556183,0.008707761764526367,0.008801698684692383,201.67527747154236,160.2667510509491,5
64,80000,5000,25,100,0,357.0072865486145,0.008702516555786133,0.007301807403564453,201.03836679458618,155.830424785614,6
64,80000,5000,25,100,0,367.69592094421387,0.008980989456176758,0.007909059524536133,203.55986380577087,163.88559889793396,7
64,80000,5000,25,100,0,359.9103136062622,0.008801937103271484,0.007422447204589844,198.81522512435913,160.94760704040527,8
64,80000,5000,25,100,0,361.6010444164276,0.008902549743652344,0.0073184967041015625,202.1123776435852,159.35073328018188,9
64,90000,5000,25,100,0,492.44721031188965,0.009920835494995117,0.008321046829223633,273.7786588668823,218.41299438476562,0
64,90000,5000,25,100,0,493.5081751346588,0.009716272354125977,0.007054567337036133,270.6666157245636,222.61279678344727,1
64,90000,5000,25,100,0,505.0019247531891,0.010024785995483398,0.009009599685668945,277.3820712566376,227.36604475975037,2
64,90000,5000,25,100,0,490.5702483654022,0.009711742401123047,0.008517265319824219,269.87059688568115,220.47779417037964,3
64,90000,5000,25,100,0,495.63546538352966,0.010025262832641602,0.00846242904663086,274.05919551849365,221.33265447616577,4
64,90000,5000,25,100,0,492.6778531074524,0.009858369827270508,0.008504867553710938,273.2454879283905,219.21883583068848,5
64,90000,5000,25,100,0,504.06817054748535,0.009436845779418945,0.009522676467895508,277.22651767730713,226.59239625930786,6
64,90000,5000,25,100,0,493.7150869369507,0.016112804412841797,0.008208274841308594,269.6739966869354,223.8277759552002,7
64,90000,5000,25,100,0,495.6490263938904,0.009853124618530273,0.00896906852722168,274.9731833934784,220.44152903556824,8
64,90000,5000,25,100,0,496.9677765369415,0.009600162506103516,0.01029515266418457,275.0691270828247,221.68381547927856,9
64,100000,5000,25,100,0,655.2758300304413,0.015536069869995117,0.009078264236450195,356.4677834510803,298.65407705307007,0
64,100000,5000,25,100,0,667.1683282852173,0.010839462280273438,0.011898517608642578,362.2538540363312,304.69683718681335,1
64,100000,5000,25,100,0,662.419989824295,0.010941267013549805,0.009669065475463867,363.4402177333832,298.7315878868103,2
64,100000,5000,25,100,0,667.7871878147125,0.015299558639526367,0.01101994514465332,369.111451625824,298.43533396720886,3
64,100000,5000,25,100,0,664.7402858734131,0.010741710662841797,0.009520292282104492,363.0953893661499,301.38880586624146,4
64,100000,5000,25,100,0,667.0181138515472,0.01083230972290039,0.010117530822753906,367.10237193107605,299.68987107276917,5
64,100000,5000,25,100,0,669.6413154602051,0.011167287826538086,0.006695270538330078,376.1092760562897,293.28428649902344,6
64,100000,5000,25,100,0,664.2645361423492,0.010976791381835938,0.008858919143676758,362.2963740825653,301.759724855423,7
64,100000,5000,25,100,0,659.9334545135498,0.011080503463745117,0.009371519088745117,358.97721767425537,300.70917868614197,8
64,100000,5000,25,100,0,665.5552232265472,0.010833501815795898,0.01197195053100586,363.68321347236633,301.6384174823761,9
