Cores,N_train,N_test,N_Tiles,N_reg,Opt_iter,Total_time,Init_time,Opt_Time,Pred_Var_time,Pred_time,N_loop
4,10000,5000,25,100,1,35.398359298706055,0.0014824867248535156,20.259637355804443,9.58404803276062,5.528802871704102,9
8,10000,5000,25,100,1,20.41356587409973,0.0014483928680419922,11.83445930480957,5.387676954269409,3.1308071613311768,0
8,10000,5000,25,100,1,20.359033584594727,0.0014848709106445312,11.81312870979309,5.404889106750488,3.1106655597686768,1
8,10000,5000,25,100,1,20.37545895576477,0.0014586448669433594,11.859983682632446,5.386373281478882,3.09879469871521,2
8,10000,5000,25,100,1,20.26549768447876,0.0014033317565917969,11.70094895362854,5.401812553405762,3.1047120094299316,3
8,10000,5000,25,100,1,20.283987045288086,0.0014057159423828125,11.787047863006592,5.377275705337524,3.0897295475006104,4
8,10000,5000,25,100,1,20.187264680862427,0.0014050006866455078,11.719662189483643,5.360445976257324,3.076857566833496,5
8,10000,5000,25,100,1,20.323603868484497,0.0014026165008544922,11.80969500541687,5.368807554244995,3.0859200954437256,6
8,10000,5000,25,100,1,20.243775606155396,0.0009367465972900391,11.720403671264648,5.4220476150512695,3.073528289794922,7
8,10000,5000,25,100,1,20.3366596698761,0.0008921623229980469,11.770863771438599,5.438994884490967,3.1004884243011475,8
8,10000,5000,25,100,1,20.334468364715576,0.0014331340789794922,11.77679967880249,5.390567779541016,3.1100072860717773,9
16,10000,5000,25,100,1,11.08539628982544,0.0014984607696533203,6.4208619594573975,2.9391355514526367,1.6863341331481934,0
16,10000,5000,25,100,1,11.174428939819336,0.002260923385620117,6.496312141418457,2.9500019550323486,1.6880061626434326,1
16,10000,5000,25,100,1,11.039735794067383,0.0008728504180908203,6.386656284332275,2.9388580322265625,1.683415174484253,2
16,10000,5000,25,100,1,11.169615983963013,0.0008695125579833984,6.478675365447998,2.9592206478118896,1.6973328590393066,3
16,10000,5000,25,100,1,11.034527778625488,0.0013785362243652344,6.334720611572266,2.946155309677124,1.6901991367340088,4
16,10000,5000,25,100,1,11.15325665473938,0.0020203590393066406,6.460984945297241,2.958714246749878,1.69203519821167,5
16,10000,5000,25,100,1,11.03305435180664,0.0019571781158447266,6.356858253479004,2.947800636291504,1.6879615783691406,6
16,10000,5000,25,100,1,11.134229183197021,0.0008716583251953125,6.4644129276275635,2.9455478191375732,1.691638469696045,7
16,10000,5000,25,100,1,11.046412944793701,0.0008494853973388672,6.36993670463562,2.949049234390259,1.694652795791626,8
16,10000,5000,25,100,1,11.143948793411255,0.0008783340454101562,6.4834020137786865,2.943258762359619,1.6847772598266602,9
32,10000,5000,25,100,1,6.883644104003906,0.0014307498931884766,3.9617300033569336,1.8041863441467285,1.0335109233856201,0
32,10000,5000,25,100,1,6.920564651489258,0.0014543533325195312,3.986257314682007,1.8198108673095703,1.0618376731872559,1
32,10000,5000,25,100,1,6.963123321533203,0.0010495185852050781,4.047628164291382,1.8126144409179688,1.054534912109375,2
32,10000,5000,25,100,1,6.856668472290039,0.0013692378997802734,3.9305598735809326,1.8186538219451904,1.0572192668914795,3
32,10000,5000,25,100,1,6.88440465927124,0.0008831024169921875,3.957156181335449,1.8149592876434326,1.0619666576385498,4
32,10000,5000,25,100,1,6.887345314025879,0.0008687973022460938,3.9780232906341553,1.8143131732940674,1.0484719276428223,5
32,10000,5000,25,100,1,6.967674970626831,0.0010533332824707031,4.030515193939209,1.821136236190796,1.0676395893096924,6
32,10000,5000,25,100,1,6.898426294326782,0.001306772232055664,3.971611738204956,1.8168134689331055,1.0577809810638428,7
32,10000,5000,25,100,1,6.93055534362793,0.001195669174194336,4.022438049316406,1.8172636032104492,1.0430078506469727,8
32,10000,5000,25,100,1,7.0361199378967285,0.0010306835174560547,4.043690919876099,1.8361661434173584,1.0789368152618408,9
64,10000,5000,25,100,1,5.536112308502197,0.0008916854858398438,3.1873183250427246,1.421367883682251,0.8437221050262451,0
64,10000,5000,25,100,1,5.5773162841796875,0.0009150505065917969,3.2279419898986816,1.418673038482666,0.8507266044616699,1
64,10000,5000,25,100,1,5.735713958740234,0.0008878707885742188,3.2748591899871826,1.4952199459075928,0.8872799873352051,2
64,10000,5000,25,100,1,5.783214330673218,0.0009143352508544922,3.264522075653076,1.5580387115478516,0.8783230781555176,3
64,10000,5000,25,100,1,5.745922088623047,0.0009160041809082031,3.226057291030884,1.557863712310791,0.8826198577880859,4
64,10000,5000,25,100,1,5.819786310195923,0.0008862018585205078,3.234304428100586,1.5880467891693115,0.9186501502990723,5
64,10000,5000,25,100,1,5.924867391586304,0.001188516616821289,3.2595298290252686,1.6546282768249512,0.9254910945892334,6
64,10000,5000,25,100,1,6.026311874389648,0.0009162425994873047,3.3474831581115723,1.6749765872955322,0.9248027801513672,7
64,10000,5000,25,100,1,5.993145227432251,0.0014510154724121094,3.2569668292999268,1.7094223499298096,0.9442918300628662,8
64,10000,5000,25,100,1,5.981241226196289,0.0008771419525146484,3.273914337158203,1.707904577255249,0.924705982208252,9
128,10000,5000,25,100,1,9.30039930343628,0.0014872550964355469,5.317603826522827,2.5913374423980713,1.221405267715454,0
128,10000,5000,25,100,1,9.973511695861816,0.0008931159973144531,5.850830078125,2.6956048011779785,1.2932732105255127,1
128,10000,5000,25,100,1,10.118885517120361,0.0009052753448486328,5.892178773880005,2.7984557151794434,1.2973213195800781,2
128,10000,5000,25,100,1,10.339818239212036,0.0009136199951171875,6.072344064712524,2.8333327770233154,1.2966399192810059,3
128,10000,5000,25,100,1,10.655418157577515,0.000934600830078125,6.3579206466674805,2.841839075088501,1.328491449356079,4
128,10000,5000,25,100,1,10.649710655212402,0.0009338855743408203,6.309657096862793,2.812939167022705,1.3817949295043945,5
128,10000,5000,25,100,1,10.143630743026733,0.0009605884552001953,6.195955753326416,2.584836721420288,1.195624828338623,6
128,10000,5000,25,100,1,10.135503053665161,0.000896453857421875,6.24217963218689,2.5770952701568604,1.1756792068481445,7
128,10000,5000,25,100,1,10.194456100463867,0.0009331703186035156,6.299940824508667,2.6149063110351562,1.1392765045166016,8
128,10000,5000,25,100,1,9.92886209487915,0.0009102821350097656,6.215747356414795,2.4441957473754883,1.121239423751831,9
