Cores,N_train,N_test,N_Tiles,N_reg,Opt_iter,Total_time,Init_time,Opt_Time,Pred_Var_time,Pred_time,N_loop
4,20000,5000,25,100,1,205.82098603248596,0.0018682479858398438,134.62152123451233,44.055017948150635,27.084601163864136,9
8,20000,5000,25,100,1,116.46319961547852,0.0031499862670898438,75.97580242156982,25.36258578300476,15.058763980865479,0
8,20000,5000,25,100,1,116.49713158607483,0.0018467903137207031,76.15057897567749,25.347838640213013,14.936612606048584,1
8,20000,5000,25,100,1,116.72822976112366,0.0031270980834960938,76.19761753082275,25.43551278114319,15.031863451004028,2
8,20000,5000,25,100,1,116.82084560394287,0.0020296573638916016,76.17607879638672,25.535980224609375,15.041117668151855,3
8,20000,5000,25,100,1,117.15605783462524,0.0021507740020751953,76.46907305717468,25.592995166778564,15.02986478805542,4
8,20000,5000,25,100,1,117.4150493144989,0.0021398067474365234,76.67473363876343,25.5337553024292,15.11185073852539,5
8,20000,5000,25,100,1,116.90038990974426,0.003147602081298828,76.21518206596375,25.54722809791565,15.07287049293518,6
8,20000,5000,25,100,1,116.55235123634338,0.0018587112426757812,75.96447896957397,25.47201442718506,15.054119348526001,7
8,20000,5000,25,100,1,116.5045416355133,0.003113269805908203,75.96052289009094,25.423410892486572,15.055206060409546,8
8,20000,5000,25,100,1,116.65959215164185,0.001875162124633789,76.07454347610474,25.46482491493225,15.058690786361694,9
16,20000,5000,25,100,1,62.814013957977295,0.0041921138763427734,40.935370445251465,13.69527792930603,8.108239650726318,0
16,20000,5000,25,100,1,62.70965242385864,0.001936197280883789,40.836289167404175,13.75420069694519,8.049538850784302,1
16,20000,5000,25,100,1,62.722320795059204,0.0019445419311523438,40.83389115333557,13.742862224578857,8.07733964920044,2
16,20000,5000,25,100,1,62.70489048957825,0.0018482208251953125,40.86432933807373,13.680204153060913,8.090668678283691,3
16,20000,5000,25,100,1,62.69075298309326,0.0018947124481201172,40.821675300598145,13.651420831680298,8.144035339355469,4
16,20000,5000,25,100,1,62.88030791282654,0.0018992424011230469,40.94564986228943,13.712291717529297,8.12096118927002,5
16,20000,5000,25,100,1,62.8613555431366,0.0021347999572753906,40.997095346450806,13.726337909698486,8.067280054092407,6
16,20000,5000,25,100,1,62.9035279750824,0.0019183158874511719,40.96087050437927,13.707016229629517,8.165090084075928,7
16,20000,5000,25,100,1,62.93293571472168,0.0019063949584960938,41.03675818443298,13.73525357246399,8.0902099609375,8
16,20000,5000,25,100,1,62.917099714279175,0.003124237060546875,40.99038791656494,13.748639822006226,8.112800359725952,9
32,20000,5000,25,100,1,38.13780236244202,0.002118349075317383,24.60926389694214,8.376007795333862,5.060402870178223,0
32,20000,5000,25,100,1,37.839487075805664,0.002056121826171875,24.54673957824707,8.262914896011353,4.979233503341675,1
32,20000,5000,25,100,1,38.11657381057739,0.0031812191009521484,24.59549045562744,8.378053665161133,5.059908390045166,2
32,20000,5000,25,100,1,37.94895386695862,0.002246379852294922,24.411386728286743,8.480987310409546,4.9953694343566895,3
32,20000,5000,25,100,1,38.00535535812378,0.0019865036010742188,24.470035076141357,8.4319486618042,5.018236875534058,4
32,20000,5000,25,100,1,37.90080380439758,0.001928091049194336,24.505560159683228,8.349405527114868,4.995802879333496,5
32,20000,5000,25,100,1,37.914902210235596,0.003118753433227539,24.366618156433105,8.41021728515625,5.054765224456787,6
32,20000,5000,25,100,1,37.98285937309265,0.0024466514587402344,24.5001482963562,8.40968656539917,5.011529445648193,7
32,20000,5000,25,100,1,37.89128065109253,0.001889944076538086,24.281765699386597,8.401745080947876,5.124529600143433,8
32,20000,5000,25,100,1,37.98585104942322,0.0019161701202392578,24.533626079559326,8.374446392059326,5.0295374393463135,9
64,20000,5000,25,100,1,29.46640372276306,0.0031957626342773438,18.46633291244507,6.8197479248046875,4.055518865585327,0
64,20000,5000,25,100,1,29.450164318084717,0.0018928050994873047,18.495848178863525,6.809365749359131,4.056220293045044,1
64,20000,5000,25,100,1,29.376816511154175,0.002008199691772461,18.36175274848938,6.8427839279174805,4.087615728378296,2
64,20000,5000,25,100,1,29.444042205810547,0.0019459724426269531,18.450555562973022,6.789700746536255,4.0824503898620605,3
64,20000,5000,25,100,1,29.650140523910522,0.0018906593322753906,18.5525221824646,6.936907768249512,4.0767505168914795,4
64,20000,5000,25,100,1,29.658138036727905,0.001916646957397461,18.49120783805847,6.9756059646606445,4.114344835281372,5
64,20000,5000,25,100,1,29.565213918685913,0.0019154548645019531,18.503145456314087,6.80803656578064,4.135087728500366,6
64,20000,5000,25,100,1,29.385759353637695,0.0019948482513427734,18.402998208999634,6.842347860336304,4.063092231750488,7
64,20000,5000,25,100,1,29.57120656967163,0.001995086669921875,18.47746992111206,6.902944326400757,4.111802101135254,8
64,20000,5000,25,100,1,29.59004282951355,0.0019545555114746094,18.454378366470337,6.847335338592529,4.142579555511475,9
128,20000,5000,25,100,1,31.112076997756958,0.001953601837158203,18.49989342689514,7.787426233291626,4.699812412261963,0
128,20000,5000,25,100,1,34.01990103721619,0.0030059814453125,20.27950096130371,8.477277755737305,5.126710414886475,1
128,20000,5000,25,100,1,33.584771394729614,0.0033931732177734375,20.424622297286987,8.091782569885254,4.910183906555176,2
128,20000,5000,25,100,1,33.74343729019165,0.003142118453979492,19.987971544265747,8.03665828704834,5.577287912368774,3
128,20000,5000,25,100,1,33.36152768135071,0.0019173622131347656,20.511125087738037,7.929501533508301,4.764280319213867,4
128,20000,5000,25,100,1,33.29031944274902,0.003128528594970703,20.288509845733643,7.961588621139526,4.899911403656006,5
128,20000,5000,25,100,1,33.31225776672363,0.0019516944885253906,20.710113286972046,7.635560989379883,4.807263612747192,6
128,20000,5000,25,100,1,33.31429195404053,0.0019524097442626953,19.907085180282593,7.74908971786499,5.523435831069946,7
128,20000,5000,25,100,1,32.55549597740173,0.002059459686279297,19.711775064468384,7.938217401504517,4.749477386474609,8
128,20000,5000,25,100,1,32.890727043151855,0.001997709274291992,19.862659692764282,7.941415548324585,4.950601816177368,9
