Cores,N_train,N_test,N_reg,Opt_iter,Total_time,Init_time,Opt_Time,Pred_Var_time,Pred_time,N_loop
32,10000,5000,100,1,30.758753538131714,0.0013332366943359375,0.9580492973327637,29.436081647872925,0.0,2
32,10000,5000,100,1,30.701616525650024,0.0013208389282226562,0.941638708114624,29.397684574127197,0.0,3
32,10000,5000,100,1,30.94858980178833,0.0013265609741210938,1.1349225044250488,29.435640573501587,0.0,4
32,10000,5000,100,1,30.62342858314514,0.001352548599243164,0.9475598335266113,29.31639552116394,0.0,5
32,10000,5000,100,1,30.68346619606018,0.001325368881225586,0.9553618431091309,29.376869678497314,0.0,6
32,10000,5000,100,1,30.73248314857483,0.0013358592987060547,0.9470136165618896,29.435837984085083,0.0,7
32,10000,5000,100,1,31.035536289215088,0.0013387203216552734,1.0255749225616455,29.655802488327026,0.0,8
32,10000,5000,100,1,30.72331929206848,0.0013208389282226562,0.9481642246246338,29.42518377304077,0.0,9
64,10000,5000,100,1,25.994157075881958,0.623518705368042,1.440591812133789,22.827961206436157,0.0,0
64,10000,5000,100,1,23.863878965377808,0.0012192726135253906,0.8733115196228027,22.62654137611389,0.0,1
64,10000,5000,100,1,23.95556664466858,0.0011320114135742188,0.8730542659759521,22.790594816207886,0.0,2
64,10000,5000,100,1,24.013496160507202,0.00131988525390625,0.8682506084442139,22.778777837753296,0.0,3
64,10000,5000,100,1,24.285647869110107,0.001333475112915039,1.0512278079986572,22.870688438415527,0.0,4
64,10000,5000,100,1,24.125690460205078,0.0013518333435058594,0.8658418655395508,22.887539863586426,0.0,5
64,10000,5000,100,1,24.118643283843994,0.0013227462768554688,0.8651070594787598,22.909050941467285,0.0,6
64,10000,5000,100,1,24.15137243270874,0.0013377666473388672,0.8648865222930908,22.93124008178711,0.0,7
64,10000,5000,100,1,24.310885667800903,0.001341104507446289,0.9359161853790283,23.0319082736969,0.0,8
64,10000,5000,100,1,24.174744844436646,0.00145721435546875,0.8834145069122314,22.936227798461914,0.0,9
128,10000,5000,100,1,21.321086883544922,0.6315784454345703,1.4193131923675537,17.434160232543945,0.0,0
128,10000,5000,100,1,18.03952121734619,0.0012409687042236328,0.8282544612884521,16.8200044631958,0.0,1
128,10000,5000,100,1,18.049078464508057,0.0011553764343261719,0.8085806369781494,16.931659698486328,0.0,2
128,10000,5000,100,1,18.178268909454346,0.001308441162109375,0.7977561950683594,17.070744276046753,0.0,3
128,10000,5000,100,1,18.499494552612305,0.0012195110321044922,1.035634994506836,17.095617294311523,0.0,4
128,10000,5000,100,1,20.42051100730896,0.0011620521545410156,0.8038811683654785,19.31167459487915,0.0,5
128,10000,5000,100,1,18.787543773651123,0.0012769699096679688,0.8090026378631592,17.607386112213135,0.0,6
128,10000,5000,100,1,18.87114381790161,0.0011701583862304688,0.8536427021026611,17.738243103027344,0.0,7
128,10000,5000,100,1,19.83958101272583,0.0013437271118164062,0.8992962837219238,18.572646379470825,0.0,8
128,10000,5000,100,1,18.491621017456055,0.0011870861053466797,0.8387234210968018,17.371581315994263,0.0,9
