Cores,N_train,N_test,N_reg,Opt_iter,Total_time,Init_time,Opt_Time,Pred_Var_time,Pred_time,N_loop
64,90000,5000,100,0,606.5091142654419,0.001360177993774414,2.384185791015625e-07,591.1080763339996,0.7838437557220459,0
64,90000,5000,100,0,572.1817116737366,0.0013301372528076172,0.0,556.7441911697388,0.7832403182983398,1
64,90000,5000,100,0,569.2573034763336,0.00133514404296875,0.0,553.823486328125,0.7517390251159668,2
64,90000,5000,100,0,556.9320442676544,0.001318216323852539,2.384185791015625e-07,541.3822889328003,0.9749312400817871,3
64,90000,5000,100,0,704.6182577610016,0.0016651153564453125,0.0,686.1961433887482,1.9631378650665283,4
64,90000,5000,100,0,665.5413329601288,0.0019388198852539062,0.0,618.9612903594971,0.9187285900115967,5
64,90000,5000,100,0,636.0820617675781,0.0017058849334716797,2.384185791015625e-07,620.0564589500427,0.9798526763916016,6
64,90000,5000,100,0,828.8767068386078,0.0015840530395507812,0.0,812.5125706195831,1.2876811027526855,7
64,90000,5000,100,0,568.7902307510376,0.0015311241149902344,0.0,551.4616851806641,0.8691868782043457,8
64,90000,5000,100,0,629.9474461078644,0.002016305923461914,2.384185791015625e-07,607.65620470047,0.8078317642211914,9
64,100000,5000,100,0,799.8601522445679,0.0012989044189453125,0.0,780.4252285957336,1.1069707870483398,0
64,100000,5000,100,0,690.5722155570984,0.0012907981872558594,0.0,670.0742056369781,1.1269497871398926,1
64,100000,5000,100,0,722.1109416484833,0.001523733139038086,0.0,701.5486419200897,1.3757696151733398,2
64,100000,5000,100,0,950.158126115799,0.0017590522766113281,0.0,927.9272110462189,1.1949162483215332,3
64,100000,5000,100,0,746.9503855705261,0.0013184547424316406,0.0,726.3769776821136,1.181119680404663,4
64,100000,5000,100,0,785.2218794822693,0.0013849735260009766,2.384185791015625e-07,765.0092189311981,1.1268141269683838,5
64,100000,5000,100,0,881.2463040351868,0.0013301372528076172,0.0,860.739931344986,1.2210338115692139,6
64,100000,5000,100,0,765.507194519043,0.0019152164459228516,0.0,746.3891174793243,0.8915929794311523,7
64,100000,5000,100,0,957.430860042572,0.001291513442993164,4.76837158203125e-07,938.2456119060516,1.3496170043945312,8
64,100000,5000,100,0,793.2115004062653,0.0015816688537597656,0.0,769.5242681503296,2.790595531463623,9
